chr1	19378741	19379362
chr1	19432110	19432181
chr1	19440657	19440688
chr1	19564365	19565136
chr1	19629214	19629572
chr1	19763935	19764278
chr1	19849806	19850031
chr1	19932742	19933598
chr1	19964721	19965153
chr1	20101169	20101341
chr1	20117472	20118571
chr1	20119441	20120680
chr1	20273665	20273880
chr1	20365143	20365847
chr1	20386000	20387977
chr1	20388666	20388924
chr1	20392566	20392764
chr1	20427029	20427485
chr1	20454814	20455647
chr1	20521155	20521288
chr1	20551500	20551566
chr1	20552463	20552856
chr1	20640358	20641765
chr1	20642987	20643274
chr1	20677322	20677410
chr1	20691852	20692509
chr1	20757247	20757816
chr1	20834820	20835121
chr1	20835664	20836576
chr1	20850279	20851146
chr1	20881179	20882106
chr1	20884394	20885441
chr1	20935018	20935714
chr1	20994323	20995625
chr1	21049861	21050433
chr1	21084352	21084679
chr1	21349777	21350050
chr1	21364186	21366389
chr1	21392076	21392693
chr1	21448898	21449942
chr1	21451227	21452569
chr1	21524030	21526239
chr1	21524030	21526239
chr1	21531882	21532161
chr1	21688354	21688776
chr1	21694613	21694945
chr1	21766327	21766877
chr1	21771549	21771623
chr1	21790023	21790397
chr1	21802948	21803382
chr1	21838612	21839421
chr1	21862952	21864567
chr1	21865178	21865876
chr1	21892021	21892779
chr1	21899463	21900318
chr1	21955495	21956076
chr1	22264739	22265535
chr1	22305103	22305424
chr1	22646648	22647486
chr1	22669391	22669828
chr1	22999257	22999616
chr1	23014702	23015710
chr1	23017508	23018002
chr1	23217312	23217348
chr1	23277352	23278131
chr1	23282986	23284524
chr1	23571128	23571476
chr1	23607348	23608600
chr1	23776224	23776680
chr1	24048083	24048588
chr1	24129954	24130994
chr1	24214997	24215521
chr1	25247629	25248777
chr1	25392636	25393729
chr1	25432903	25433252
chr1	25542720	25543251
chr1	25558828	25559138
chr1	25671894	25672456
chr1	25724457	25724755
chr1	25817616	25818074
chr1	25873718	25874114
chr1	25893470	25893886
chr1	25898659	25898713
chr1	25903942	25904403
chr1	25958821	25959603
chr1	25985955	25987312
chr1	25985955	25987312
chr1	26006495	26006925
chr1	26062373	26062431
chr1	26096481	26096911
chr1	26097871	26098183
chr1	26100110	26101369
chr1	26106567	26107464
chr1	26108016	26108403
chr1	26131534	26135673
chr1	26131534	26135673
chr1	26131534	26135673
chr1	26152878	26154347
chr1	26167292	26168001
chr1	26215441	26216652
chr1	26222432	26223446
chr1	26222432	26223446
chr1	26235605	26235919
chr1	26363844	26363875
chr1	26475669	26475707
chr1	27047368	27048291
chr1	27056375	27057329
chr1	27087724	27088109
chr1	27244047	27244805
chr1	27267313	27268112
chr1	27304665	27305269
chr1	27311331	27312490
chr1	27312993	27314089
chr1	27338290	27338568
chr1	27339138	27339854
chr1	27345060	27345298
chr1	27498512	27499303
chr1	27756400	27757067
chr1	27768239	27768755
chr1	27793916	27796521
chr1	28398851	28399183
chr1	28709506	28709937
chr1	29013062	29013394
chr1	29029841	29030658
chr1	29059128	29059336
chr1	29261794	29262054
chr1	29267775	29268092
chr1	29412326	29412410
chr1	29414568	29415959
chr1	29521511	29521775
chr1	30372364	30372740
chr1	30986678	30986857
chr1	31134872	31135205
chr1	31152769	31152961
chr1	31270369	31271281
chr1	31466531	31467119
chr1	31611007	31611423
chr1	31614232	31615643
chr1	31616379	31618324
chr1	31879219	31881385
chr1	31955871	31956007
chr1	31967673	31968770
chr1	31967673	31968770
chr1	31973095	31975701
chr1	31973095	31975701
chr1	31973095	31975701
chr1	31979345	31980250
chr1	31989407	31990334
chr1	31995357	31995672
chr1	32011893	32012913
chr1	32017409	32018304
chr1	32119215	32120213
chr1	32142652	32143522
chr1	32145467	32145987
chr1	32311908	32313252
chr1	32382775	32383920
chr1	32641332	32642884
chr1	32906955	32908072
chr1	32937990	32938538
chr1	32989288	32989537
chr1	33066685	33067079
chr1	33125517	33126602
chr1	33130114	33130795
chr1	33200316	33201541
chr1	33326021	33326596
chr1	33334530	33334980
chr1	33355780	33356676
chr1	33755629	33757122
chr1	33894577	33894891
chr1	33963812	33964377
chr1	34041339	34041501
chr1	34115288	34115697
chr1	34209630	34209781
chr1	34327930	34328633
chr1	34360084	34360553
chr1	34505162	34505527
chr1	34505162	34505527
chr1	34506103	34507252
chr1	34650999	34651394
chr1	34756936	34757536
chr1	35008532	35009975
chr1	35008532	35009975
chr1	35091234	35091778
chr1	35107826	35108433
chr1	35109471	35109926
chr1	35110427	35110784
chr1	35125296	35126333
chr1	35138991	35139733
chr1	35140183	35140432
chr1	35148344	35149154
chr1	35149682	35149906
chr1	35156483	35156906
chr1	35158897	35160041
chr1	35418029	35418820
chr1	35714103	35714520
chr1	35797305	35798767
chr1	35799293	35802780
chr1	35805825	35806417
chr1	35819325	35820252
chr1	35952249	35952760
chr1	35953487	35954673
chr1	35953487	35954673
chr1	35955742	35955872
chr1	35986501	35987581
chr1	36071813	36072672
chr1	36229843	36230080
chr1	36303348	36304743
chr1	36416422	36418655
chr1	36476311	36477089
chr1	36538320	36538503
chr1	36611207	36613322
chr1	36620618	36621019
chr1	36664112	36664270
chr1	36739549	36740458
chr1	36843937	36844489
chr1	36974172	36974741
chr1	37068269	37068368
chr1	37109188	37110674
chr1	37159118	37159305
chr1	37375031	37375731
chr1	37525191	37525543
chr1	37532462	37533176
chr1	37570190	37570537
chr1	37648017	37648447
chr1	37654053	37655139
chr1	37796713	37797532
chr1	37836441	37836539
chr1	38132319	38133095
chr1	38369405	38369571
chr1	39318732	39319163
chr1	39324393	39326392
chr1	39327071	39327501
chr1	39353479	39353821
chr1	39479037	39479215
chr1	39489509	39489977
chr1	39736494	39736687
chr1	39920880	39921048
chr1	40315313	40316069
chr1	40619665	40620541
chr1	40631444	40632511
chr1	40634334	40634827
chr1	40637698	40638872
chr1	40721255	40722716
chr1	40825982	40826651
chr1	40851653	40851778
chr1	40864508	40864889
chr1	40878416	40879194
chr1	40886571	40887926
chr1	40889440	40890243
chr1	40890498	40891687
chr1	40892698	40893345
chr1	40896732	40898256
chr1	40987934	40988803
chr1	40991462	40992159
chr1	40999403	41000957
chr1	41001730	41002509
chr1	41084648	41085623
chr1	41161174	41161389
chr1	41224690	41224742
chr1	41245389	41245910
chr1	41507007	41508199
chr1	41756217	41758039
chr1	41762646	41765096
chr1	41880592	41881072
chr1	41887237	41888532
chr1	41909026	41909901
chr1	41939003	41939556
chr1	41977223	41977360
chr1	41977380	41977715
chr1	42155289	42155713
chr1	42318864	42319397
chr1	42349128	42349609
chr1	42371791	42372580
chr1	42601833	42602879
chr1	42702969	42703682
chr1	42917533	42917784
chr1	43047967	43048492
chr1	43128843	43129709
chr1	43180353	43180434
chr1	43471838	43472123
chr1	43583299	43584226
chr1	43610108	43611526
chr1	43623630	43624342
chr1	43784963	43785294
chr1	43797124	43798533
chr1	43820532	43821455
chr1	43834713	43835191
chr1	43859531	43861398
chr1	43863770	43864377
chr1	43909876	43910571
chr1	44128511	44129034
chr1	44214879	44216440
chr1	44219037	44220293
chr1	44221010	44222229
chr1	44457969	44459381
chr1	45080756	45081084
chr1	45183449	45185033
chr1	45253180	45253746
chr1	45845073	45845834
chr1	46347136	46347773
chr1	46350952	46351841
chr1	46394129	46394672
chr1	46444621	46445442
chr1	46778314	46778626
chr1	46795955	46796976
chr1	46837820	46838212
chr1	46840123	46841171
chr1	48307485	48308053
chr1	48412186	48412209
chr1	48855810	48856006
chr1	48929631	48930606
chr1	49063374	49063513
chr1	49111086	49111693
chr1	49112104	49112178
chr1	49410387	49411110
chr1	49535705	49536417
chr1	50389999	50391024
chr1	50415985	50416989
chr1	50430436	50431418
chr1	50569947	50571188
chr1	51005636	51005666
chr1	51492163	51493054
chr1	51499780	51500183
chr1	51503164	51505320
chr1	51520748	51521078
chr1	51647993	51648934
chr1	51653885	51654805
chr1	51655873	51656656
chr1	51758476	51758842
chr1	51899545	51899687
chr1	52377744	52378152
chr1	52382514	52383892
chr1	52415654	52416654
chr1	52436268	52437568
chr1	52531933	52532278
chr1	52713216	52713765
chr1	52806432	52807085
chr1	52901606	52902290
chr1	52953303	52954677
chr1	53009259	53009783
chr1	53374172	53374703
chr1	53532767	53533407
chr1	53731123	53731636
chr1	54134038	54134729
chr1	54152138	54152678
chr1	54288672	54288703
chr1	54337308	54338390
chr1	54409382	54410156
chr1	54491840	54494201
chr1	54498788	54499755
chr1	54518805	54519690
chr1	54536815	54537742
chr1	54565621	54566803
chr1	54578105	54578997
chr1	54596351	54597261
chr1	54722258	54723110
chr1	54876403	54876711
chr1	55030727	55030787
chr1	55089004	55090770
chr1	55092982	55095410
chr1	56193609	56193847
chr1	56319577	56320253
chr1	56882639	56882885
chr1	56922410	56923412
chr1	56983742	56983913
chr1	57333518	57334622
chr1	57370102	57370515
chr1	57496765	57497031
chr1	57510361	57511026
chr1	57512317	57513088
chr1	57571181	57571278
chr1	58221902	58222337
chr1	58521110	58521896
chr1	58552705	58552821
chr1	58783188	58783590
chr1	58957138	58957249
chr1	58959672	58960046
chr1	59124497	59125038
chr1	59374838	59376736
chr1	59715710	59715889
chr1	60051702	60052513
chr1	60858610	60858873
chr1	60860473	60860938
chr1	61672635	61672838
chr1	61882616	61884114
chr1	62091153	62091304
chr1	62457116	62458126
chr1	62517995	62518796
chr1	62780760	62781112
chr1	62792095	62792506
chr1	64221474	64221692
chr1	64744340	64745075
chr1	64925858	64926830
chr1	65136458	65136561
chr1	65299077	65299441
chr1	65678752	65679024
chr1	65681621	65682023
chr1	66171397	66171928
chr1	66359459	66359964
chr1	66716181	66716586
chr1	66899057	66899844
chr1	66925637	66926732
chr1	67214925	67215568
chr1	67577887	67578942
chr1	67701659	67702236
chr1	67706388	67708738
chr1	67921483	67921839
chr1	68370291	68371853
chr1	68459771	68460478
chr1	68459771	68460478
chr1	68536734	68537655
chr1	68671211	68672192
chr1	68856653	68857732
chr1	69142422	69143292
chr1	69341914	69343143
chr1	69365194	69366253
chr1	69469168	69469224
chr1	69804712	69805012
chr1	69815150	69815274
chr1	70005164	70005361
chr1	70088401	70088916
chr1	70142841	70143188
chr1	70213723	70213762
chr1	70214890	70215607
chr1	70555112	70555773
chr1	70674155	70675216
chr1	70677767	70677996
chr1	71536206	71536731
chr1	71614237	71614285
chr1	71654153	71654757
chr1	71693257	71693261
chr1	71799645	71800449
chr1	71888427	71888469
chr1	72055363	72055849
chr1	72465550	72466502
chr1	73874607	73874620
chr1	73954857	73955639
chr1	74356554	74357676
chr1	74708034	74709118
chr1	74714400	74714408
chr1	74750972	74752659
chr1	74773513	74774067
chr1	74809595	74810115
chr1	75664388	75665316
chr1	76393547	76394044
chr1	76492365	76492460
chr1	76593447	76594365
chr1	76663213	76664376
chr1	76712655	76713522
chr1	76869990	76870657
chr1	76958902	76959284
chr1	77020148	77020558
chr1	77094007	77094254
chr1	77130155	77130353
chr1	77197222	77197337
chr1	77250181	77250865
chr1	77278026	77278601
chr1	77320470	77320852
chr1	77376856	77378072
chr1	77517007	77517157
chr1	77560419	77561329
chr1	77651216	77652415
chr1	77660031	77660645
chr1	77674224	77674467
chr1	77731138	77731528
chr1	78282640	78283356
chr1	79367151	79367547
chr1	80023983	80024190
chr1	81318291	81319098
chr1	81497347	81498179
chr1	81546130	81546988
chr1	81834167	81834801
chr1	81959976	81960076
chr1	82512312	82512608
chr1	83216521	83218574
chr1	83222228	83222904
chr1	83245301	83246154
chr1	83256160	83256424
chr1	84177822	84178753
chr1	84188253	84188840
chr1	84379494	84380022
chr1	84430860	84431177
chr1	84452427	84452888
chr1	84502681	84504015
chr1	84585005	84586702
chr1	84601059	84601612
chr1	84608134	84609014
chr1	84613184	84614689
chr1	84615363	84615475
chr1	84717094	84717334
chr1	84851522	84851584
chr1	84858778	84858910
chr1	84859789	84860241
chr1	84888605	84888885
chr1	84890374	84891078
chr1	84901763	84902729
chr1	84911219	84911734
chr1	84924124	84925484
chr1	84926358	84926826
chr1	84926834	84927820
chr1	84978032	84978772
chr1	85536595	85536916
chr1	85888315	85888825
chr1	86501426	86501795
chr1	86581414	86582044
chr1	86738926	86739468
chr1	87308350	87308951
chr1	87375053	87375514
chr1	87389729	87390239
chr1	87408548	87409847
chr1	87490598	87490873
chr1	87574814	87579012
chr1	87584023	87584588
chr1	87586778	87588211
chr1	87589834	87590459
chr1	87622726	87623197
chr1	88110357	88111011
chr1	88218281	88218426
chr1	88237954	88238346
chr1	88298983	88299060
chr1	88413556	88414449
chr1	88422372	88422901
chr1	88426870	88426947
chr1	88513491	88514503
chr1	88546643	88547213
chr1	88691491	88692192
chr1	88699263	88700214
chr1	89763993	89764430
chr1	89764486	89764922
chr1	89771882	89772804
chr1	89783793	89784610
chr1	89802215	89803155
chr1	89809221	89809774
chr1	89822973	89823110
chr1	89831160	89831946
chr1	89838501	89839393
chr1	89852087	89852851
chr1	89947283	89947551
chr1	90060456	90060532
chr1	91113758	91114362
chr1	91145389	91145725
chr1	91857539	91858513
chr1	92269268	92270164
chr1	92278764	92279262
chr1	92408215	92408548
chr1	92409567	92411596
chr1	92409567	92411596
chr1	92412523	92414152
chr1	92421503	92422390
chr1	92432547	92432930
chr1	92433887	92435918
chr1	92433887	92435918
chr1	92510799	92511890
chr1	92680298	92680897
chr1	93090214	93091145
chr1	93173379	93173743
chr1	93684389	93685571
chr1	93719886	93720658
chr1	93778189	93779298
chr1	93780845	93781229
chr1	93805382	93805750
chr1	93833742	93834371
chr1	93842920	93843223
chr1	93843978	93844189
chr1	93848801	93850354
chr1	93879004	93879746
chr1	94296172	94296402
chr1	95261671	95262356
chr1	95265059	95265381
chr1	95358389	95359000
chr1	95741559	95742253
chr1	96268986	96269101
chr1	96593772	96594291
chr1	96715385	96715730
chr1	97172878	97173031
chr1	97200046	97201719
chr1	97811949	97812777
chr1	98201847	98202341
chr1	98280419	98280936
chr1	98613318	98613632
chr1	98716217	98716685
chr1	98721597	98722032
chr1	99220086	99220739
chr1	99240439	99241063
chr1	99463991	99464480
chr1	99503339	99505446
chr1	99531030	99531301
chr1	99682134	99683185
chr1	99728397	99728764
chr1	99812558	99813114
chr1	99861903	99862090
chr1	99944328	99944773
chr1	100293812	100295062
chr1	101130604	101131582
chr1	101628999	101629231
chr1	102092093	102092741
chr1	102140110	102140898
chr1	102197865	102198250
chr1	102468250	102468388
chr1	102802005	102802658
chr1	105688460	105688920
chr1	106174434	106175006
chr1	107882459	107883053
chr1	108335669	108336198
chr1	108903328	108903749
chr1	108916455	108916783
chr1	108953573	108954856
chr1	109046381	109046576
chr1	109051985	109052535
chr1	109329121	109329620
chr1	109346013	109346543
chr1	109364706	109366235
chr1	109414033	109414432
chr1	109455753	109456270
chr1	109504615	109504811
chr1	109505683	109506111
chr1	109529565	109530068
chr1	109559379	109559919
chr1	109611116	109611155
chr1	109622728	109624588
chr1	109653249	109653480
chr1	109656163	109656770
chr1	109766049	109767244
chr1	109836802	109837728
chr1	109841797	109845365
chr1	109841797	109845365
chr1	109845965	109847184
chr1	109848760	109849340
chr1	109849941	109851401
chr1	109883976	109884514
chr1	109885958	109886209
chr1	109980229	109980671
chr1	110234873	110235645
chr1	110348030	110348228
chr1	110467148	110467502
chr1	110479873	110480568
chr1	110481826	110482450
chr1	110495981	110496607
chr1	110504599	110505047
chr1	110508764	110509354
chr1	110509883	110510386
chr1	110511133	110511314
chr1	110532256	110532949
chr1	110544784	110545371
chr1	110573354	110574061
chr1	110646705	110647484
chr1	110834967	110835923
chr1	111013918	111014103
chr1	111036969	111037600
chr1	111097743	111098284
chr1	111931410	111931756
chr1	112075716	112075788
chr1	112090220	112090527
chr1	112092209	112092590
chr1	112192928	112193956
chr1	112219895	112220258
chr1	112227131	112227658
chr1	112239609	112240784
chr1	112248816	112249814
chr1	112324590	112326900
chr1	112331817	112331926
chr1	112336126	112337390
chr1	112336126	112337390
chr1	113323281	113323705
chr1	113570663	113571092
chr1	114026118	114026394
chr1	114125809	114126282
chr1	114164319	114164980
chr1	114284572	114284861
chr1	114559717	114559940
chr1	114674246	114674798
chr1	114765273	114765678
chr1	115082120	115082263
chr1	115411716	115411888
chr1	115443449	115443542
chr1	115985371	115985646
chr1	116173169	116173736
chr1	116509994	116510078
chr1	116514045	116514325
chr1	116651442	116652199
chr1	116703665	116704070
chr1	116705971	116706933
chr1	116726716	116728961
chr1	116731629	116732061
chr1	116736392	116737096
chr1	116739177	116740256
chr1	116746698	116747298
chr1	116753105	116754287
chr1	116760975	116761001
chr1	116819556	116820263
chr1	116823955	116824134
chr1	116877861	116877925
chr1	117168227	117169221
chr1	117191834	117193209
chr1	117226388	117226715
chr1	117274084	117274671
chr1	117376962	117377278
chr1	117377657	117378408
chr1	117438010	117438139
chr1	117441438	117441843
chr1	117471584	117471829
chr1	117546249	117546676
chr1	117667351	117667556
chr1	117686733	117687297
chr1	117871435	117872081
chr1	117954967	117955467
chr1	117994648	117995057
chr1	118026440	118026803
chr1	118204104	118204367
chr1	118480444	118480740
chr1	119356620	119356758
chr1	119893810	119894615
chr1	119956375	119957663
chr1	119990254	119991098
chr1	120570319	120570498
chr1	143250339	143251108
chr1	143585369	143585850
chr1	143628941	143629282
chr1	143654317	143654833
chr1	143701794	143702035
chr1	143702564	143703250
chr1	143703996	143704082
chr1	143731917	143732013
chr1	143734282	143734939
chr1	143736009	143736262
chr1	143740944	143741380
chr1	143742086	143742374
chr1	143782591	143783643
chr1	143785099	143785612
chr1	143786122	143786555
chr1	143863673	143864060
chr1	144363543	144365522
chr1	144388915	144389472
chr1	145230397	145230538
chr1	145465622	145466877
chr1	145524193	145524998
chr1	148151533	148152130
chr1	148153870	148154299
chr1	148167251	148167427
chr1	148385723	148386385
chr1	148790408	148790524
chr1	148852642	148852893
chr1	148854631	148855465
chr1	148865009	148865963
chr1	148881386	148881457
chr1	149122000	149122160
chr1	149214909	149215230
chr1	149301586	149302098
chr1	149308210	149309075
chr1	149434561	149435017
chr1	149473314	149473585
chr1	149477300	149477706
chr1	149489706	149490426
chr1	149494761	149494963
chr1	149818783	149819291
chr1	149855394	149855767
chr1	149947401	149948879
chr1	149950323	149951590
chr1	149952607	149952896
chr1	149953488	149955253
chr1	151705901	151706353
chr1	152028521	152029233
chr1	152030135	152031010
chr1	152124619	152125344
chr1	152233436	152235807
chr1	152415970	152416690
chr1	152568329	152569700
chr1	152607552	152608343
chr1	152670310	152671078
chr1	152816508	152816675
chr1	152817887	152818280
chr1	152825631	152826708
chr1	153199092	153199856
chr1	153210874	153211275
chr1	153558055	153558796
chr1	153564789	153565585
chr1	153614431	153614922
chr1	153954517	153955422
chr1	154058581	154059034
chr1	154110785	154112169
chr1	154113187	154115238
chr1	154194194	154195702
chr1	154196185	154198149
chr1	154200859	154201795
chr1	154414469	154414930
chr1	154540103	154541362
chr1	154700109	154700138
chr1	155193841	155194411
chr1	155196108	155196629
chr1	155370961	155372073
chr1	155377383	155377567
chr1	155393749	155394357
chr1	156284995	156285498
chr1	156348387	156349008
chr1	156385445	156385743
chr1	156813801	156814337
chr1	157326857	157327234
chr1	157377359	157377729
chr1	157419958	157421684
chr1	157436630	157436899
chr1	158318534	158318671
chr1	158319317	158321807
chr1	158324157	158324367
chr1	158324874	158325820
chr1	158326894	158327471
chr1	158801816	158802351
chr1	159082552	159083140
chr1	159370144	159370851
chr1	159486196	159487290
chr1	159942890	159943205
chr1	160206155	160206794
chr1	160304944	160305467
chr1	160348013	160348759
chr1	160366574	160368095
chr1	160384886	160385391
chr1	160440675	160441247
chr1	160736518	160737737
chr1	160771792	160772639
chr1	160960875	160961251
chr1	161118510	161119716
chr1	161132148	161132459
chr1	161153077	161154137
chr1	161154809	161155192
chr1	161167506	161168011
chr1	161242401	161242798
chr1	161265577	161266059
chr1	161306829	161307662
chr1	161399230	161399301
chr1	161406973	161407547
chr1	161408114	161408939
chr1	161678583	161679251
chr1	161693876	161693907
chr1	161708785	161709651
chr1	161897850	161898323
